fuID,fuID
LIM_TS_01,LOC_TS_1286
LIM_TS_01,LOC_TS_1285
LIM_TS_01,LOC_TS_1284
LIM_TS_01,LOC_TS_1283
LIM_TS_01,LOC_TS_1282
LIM_TS_01,LOC_TS_1281
LIM_TS_01,LOC_TS_1280
LIM_TS_01,LOC_TS_1277
LIM_TS_01,LOC_TS_1276
LIM_TS_01,LOC_TS_1275
LIM_TS_01,LOC_TS_1274
LIM_TS_01,LOC_TS_1273
LIM_TS_01,LOC_TS_1272
LIM_TS_01,LOC_TS_1271
LIM_TS_01,LOC_TS_1270
LIM_TS_01,LOC_TS_1269
LIM_TS_01,LOC_TS_1268
LIM_TS_01,LOC_TS_1267
LIM_TS_01,LOC_TS_1266
LIM_TS_01,LOC_TS_1265
LIM_TS_01,LOC_TS_1264
LIM_TS_01,LOC_TS_1263
LIM_TS_01,LOC_TS_1262
LIM_TS_01,LOC_TS_1261
LIM_TS_01,LOC_TS_1260
LIM_TS_01,LOC_TS_1259
LIM_TS_01,LOC_TS_1258
LIM_TS_01,LOC_TS_1257
LIM_TS_01,LOC_TS_1256
LIM_TS_01,LOC_TS_1255
LIM_TS_01,LOC_TS_1254
LIM_TS_01,LOC_TS_1253
LIM_TS_01,LOC_TS_1252
LIM_TS_01,LOC_TS_1251
LIM_TS_01,LOC_TS_1250
LIM_TS_01,LOC_TS_1249
LIM_TS_01,LOC_TS_1248
LIM_TS_01,LOC_TS_1247
LIM_TS_01,LOC_TS_1246
LIM_TS_01,LOC_TS_1245
LIM_TS_01,LOC_TS_1244
LIM_TS_01,LOC_TS_1243
LIM_TS_01,LOC_TS_1242
LIM_TS_01,LOC_TS_1241
LIM_TS_01,LOC_TS_1240
LIM_TS_01,LOC_TS_1239
LIM_TS_01,LOC_TS_1238
LIM_TS_01,LOC_TS_1237
LIM_TS_01,LOC_TS_1236
LIM_TS_01,LOC_TS_1235
LIM_TS_01,LOC_TS_1234
LIM_TS_01,LOC_TS_1233
LIM_TS_01,LOC_TS_1231
LIM_TS_01,LOC_TS_1230
LIM_TS_01,LOC_TS_1229
LIM_TS_01,LOC_TS_1228
LIM_TS_01,LOC_TS_1227
LIM_TS_01,LOC_TS_1226
LIM_TS_01,LOC_TS_1225
LIM_TS_01,LOC_TS_1224
LIM_TS_01,LOC_TS_1223
LIM_TS_01,LOC_TS_1222
LIM_TS_01,LOC_TS_1221
LIM_TS_01,LOC_TS_1220
LIM_TS_01,LOC_TS_1219
LIM_TS_01,LOC_TS_1218
LIM_TS_01,LOC_TS_1217
LIM_TS_01,LOC_TS_1216
LIM_TS_01,LOC_TS_1215
LIM_TS_01,LOC_TS_1214
LIM_TS_01,LOC_TS_1213
LIM_TS_01,LOC_TS_1212
LIM_TS_01,LOC_TS_1211
LIM_TS_01,LOC_TS_1210
LIM_TS_01,LOC_TS_1209
LIM_TS_01,LOC_TS_1208
LIM_TS_01,LOC_TS_1207
LIM_TS_01,LOC_TS_1206
LIM_TS_01,LOC_TS_1205
LIM_TS_01,LOC_TS_1204
LIM_TS_01,LOC_TS_1203
LIM_TS_01,LOC_TS_1202
LIM_TS_01,LOC_TS_1201
LIM_TS_01,LOC_TS_1200
LIM_TS_01,LOC_TS_1199
LIM_TS_01,LOC_TS_1198
LIM_TS_01,LOC_TS_1197
LIM_TS_01,LOC_TS_1196
LIM_TS_01,LOC_TS_1195
LIM_TS_01,LOC_TS_1194
LIM_TS_01,LOC_TS_1193
LIM_TS_01,LOC_TS_1192
LIM_TS_01,LOC_TS_1191
LIM_TS_01,LOC_TS_1190
LIM_TS_01,LOC_TS_1189
LIM_TS_01,LOC_TS_1188
LIM_TS_01,LOC_TS_1187
LIM_TS_01,LOC_TS_1186
LIM_TS_01,LOC_TS_1185
LIM_TS_01,LOC_TS_1184
LIM_TS_01,LOC_TS_1183
LIM_TS_01,LOC_TS_1182
LIM_TS_01,LOC_TS_1181
LIM_TS_01,LOC_TS_1180
LIM_TS_01,LOC_TS_1179
LIM_TS_01,LOC_TS_1178
LIM_TS_01,LOC_TS_1177
LIM_TS_01,LOC_TS_1176
LIM_TS_01,LOC_TS_1175
LIM_TS_01,LOC_TS_1174
LIM_TS_01,LOC_TS_1173
LIM_TS_01,LOC_TS_1172
LIM_TS_01,LOC_TS_1171
LIM_TS_01,LOC_TS_1170
LIM_TS_01,LOC_TS_1169
LIM_TS_01,LOC_TS_1168
LIM_TS_01,LOC_TS_1167
LIM_TS_01,LOC_TS_1166
LIM_TS_01,LOC_TS_1165
LIM_TS_01,LOC_TS_1164
LIM_TS_01,LOC_TS_1163
LIM_TS_01,LOC_TS_1162
LIM_TS_01,LOC_TS_1161
LIM_TS_01,LOC_TS_1160
LIM_TS_01,LOC_TS_1159
LIM_TS_01,LOC_TS_1158
LIM_TS_01,LOC_TS_1157
LIM_TS_01,LOC_TS_1156
LIM_TS_01,LOC_TS_1155
LIM_TS_01,LOC_TS_1154
LIM_TS_01,LOC_TS_1153
LIM_TS_01,LOC_TS_1152
LIM_TS_01,LOC_TS_1151
LIM_TS_01,LOC_TS_1150
LIM_TS_01,LOC_TS_1149
LIM_TS_01,LOC_TS_1148
LIM_TS_01,LOC_TS_1147
LIM_TS_01,LOC_TS_1146
LIM_TS_01,LOC_TS_1145
LIM_TS_01,LOC_TS_1144
LIM_TS_01,LOC_TS_1143
LIM_TS_01,LOC_TS_1142
LIM_TS_01,LOC_TS_1141
LIM_TS_01,LOC_TS_1140
LIM_TS_01,LOC_TS_1139
LIM_TS_01,LOC_TS_1138
LIM_TS_01,LOC_TS_1137
LIM_TS_01,LOC_TS_1136
LIM_TS_01,LOC_TS_1135
LIM_TS_01,LOC_TS_1134
LIM_TS_01,LOC_TS_1133
LIM_TS_01,LOC_TS_1132
LIM_TS_01,LOC_TS_1103
LIM_TS_01,LOC_TS_1102
LIM_TS_01,LOC_TS_1101
LIM_TS_01,LOC_TS_1100
LIM_TS_01,LOC_TS_1099
LIM_TS_01,LOC_TS_1098
LIM_TS_01,LOC_TS_1097
LIM_TS_01,LOC_TS_1096
LIM_TS_01,LOC_TS_1095
LIM_TS_01,LOC_TS_1094
LIM_TS_01,LOC_TS_1093
LIM_TS_01,LOC_TS_1092
